'11404',KOP NAGPUR EXP ,1038
'11405',PUNE AMI EXP   ,821
'11406',AMI PUNE EXP   ,821
'11407',PUNE LJN EXPRES,1480
'11408',LJN PUNE EXP   ,1480
'11423',SUR HUBLI EXP  ,358
'11424',SOLAPUR EXPRESS,358
'11447',SHAKTIPUNJ EXP ,1152
'11448',SHAKTIPUNJ EXP ,1152
'11449',JAMMUTAWI EXP  ,1505
'11450',JAT  JBP EXPRES,1505
'11451',INTERCITY EXP  ,239
'11452',INTERCITY EXP  ,239
'11453',PRERANA EXPRESS,957
'11454',PRERANA EXPRESS,957
'11463',SMNH JBP EXPRES,1415
'11464',JBP SOMNATH EXP,1415
'11465',SMNH JBP EXPRES,1570
'11466',JBP SOMNATH EXP,1570
'11471',INDB JBP EXP   ,555
'11472',JBP INDB EXP   ,555
'11651',SGRL  INTERCITY,352
'11652',JBP INTERCITY E,352
'11701',INDB INTERCITY ,759
'11702',JBP INTERCITY  ,759
'11703',REWA INDB EXP  ,812
'11704',REWA EXPRESS   ,812
'12001',NDLS SHATABDI E,707
'12002',BHOPAL SHTBDI  ,707
'12003',LJN SWRAN SHTBD,511
'12004',LJN SWRAN SHTBD,511
'12005',KALKA SHTBDI   ,303
'12006',KALKA SHTBDI   ,303
'12007',SHATABDI EXP   ,500
'12008',SHATABDI EXP   ,500
'12009',SHATABDI EXP   ,491
'12010',SHATABDI EXP   ,491
'12011',KALKA SHTBDI   ,303
'12012',KALKA SHTBDI   ,303
'12013',AMRITSAR SHTBDI,448
'12014',AMRITSAR SHTBDI,448
'12015',AJMER SHTBDI   ,443
'12016',AJMER SHTBDI   ,443
'12017',DEHRADUN SHTBDI,315
'12018',DEHRADUN SHTBDI,315
'12019',SHATABDI EXPRES,426
'12020',SHATABDI EXPRES,426
'12021',BBN JANSHATABDI,398
'12022',BBN JANSHATABDI,398
'12023',JANSHATABDI EXP,532
'12024',JANSHATABDI EXP,532
'12025',SHATABDI EXP   ,597
'12026',PUNE SHATABDI  ,597
'12027',SHATABDI EXP   ,362
'12028',SHATABDI EXP   ,362
'12029',SWARNA SHTBDI  ,448
'12030',SWARNA SHTBDI  ,448
'12031',AMRITSAR SHTBDI,448
'12032',AMRITSAR SHTBDI,448
'12033',CNB NDLS SHT   ,437
'12034',NDLS CNB SHT   ,437
'12035',JP AF SHATABDI ,241
'12036',AF JP SHATABDI ,241
'12037',NDLS LDH SHTBDI,329
'12038',LDH NDLS SHTBDI,329
